"CMTE_ID","CMTE_NM","TRES_NM","CMTE_ST1","CMTE_ST2","CMTE_CITY","CMTE_ST","CMTE_ZIP","CMTE_DSGN","CMTE_TP","CMTE_PTY_AFFILIATION","CMTE_FILING_FREQ","ORG_TP","CONNECTED_ORG_NM","CAND_ID","robin_id","display_name","group","type","id","dataset","dataset_id"
"C00709386","THROW HIM OUT 2020","HALSEY, PAUL","95 RISING RIDGE RD","","RIDGEFIELD","CT","06877","U","O","","Q","","NONE","","1583200173832267282","THROW HIM OUT 2020","","Committee","C00709386","fec","C00709386"
"C00709402","SAMUEL CASSIBA FOR PRESIDENT","CASSIBA, SAMUEL","11806 NE 122ND AVE","K91","VANCOUVER","WA","98682","P","P","DEM","Q","","NONE","P00012419","1583200173832117670","SAMUEL CASSIBA FOR PRESIDENT","DEM","Committee","C00709402","fec","C00709402"
"C00709410","CAL FOR NC","MELE, STEVEN","PO BOX 309","","RALEIGH","NC","27602","P","S","DEM","Q","","JUSTICE 2020","S0NC00202","1583200173832416744","CAL FOR NC","DEM","Committee","C00709410","fec","C00709410"
"C00709428","CITIZENS FOR ANGELA MIN","MIN, ANGELA JA YUNG MS.","11 THIRD STREET","","MANHASSET","NY","11030","P","P","REP","Q","","NONE","P00012401","1583200173832388559","CITIZENS FOR ANGELA MIN","REP","Committee","C00709428","fec","C00709428"
"C00709436","ELLEN (ELLE) KIZIK FOR US CONGRESS 2020 (INDIANA'S 5TH CONGRESSIONAL DISTRICT)","KIZIK, ELLEN (ELLE)","10454 E. 79TH ST.","","INDIANAPOLIS","IN","46236","P","H","W","Q","","NONE","H0IN05193","1583200173832832830","ELLEN (ELLE) KIZIK FOR US CONGRESS 2020 (INDIANA'S 5TH CONGRESSIONAL DISTRICT)","W","Committee","C00709436","fec","C00709436"
"C00709444","HYDE FOR U.S. SENATE","BACKER, DAN","P.O. BOX 1013","","CANTON","CT","06019","P","S","REP","T","","","S2CT00256","1583200173832523857","HYDE FOR U.S. SENATE","REP","Committee","C00709444","fec","C00709444"
"C00709451","SANTIAGO FOR CONGRESS","SANTIAGO, TIMOTHY TIMOTHY SA SANTIAGO","1310 CHURCH ST","","LYNCHBURG","VA","24504","P","H","W","Q","","NONE","","1583200173832537409","SANTIAGO FOR CONGRESS","W","Committee","C00709451","fec","C00709451"
"C00709469","JAVAHN WALKER FOR CONGRESS","WALKER, JAVAHN","PO BOX 3111","","NEW BRUNSWICK","NJ","08901","P","H","DEM","Q","","NONE","H8NJ06167","1583200173832720355","JAVAHN WALKER FOR CONGRESS","DEM","Committee","C00709469","fec","C00709469"
"C00709477","FRIENDS OF JOHN H MERRILL FOR U S SENATE","GUIN, GREGORY B CPA","POST OFFICE BOX 1500","","WINFIELD","AL","35594","P","S","REP","Q","","NONE","S0AL00289","1583200173832803386","FRIENDS OF JOHN H MERRILL FOR U S SENATE","REP","Committee","C00709477","fec","C00709477"
"C00709485","GREATER THAN","PHILLIPS, MARGOT","1403 MORSE ST NE","","WASHINGTON","DC","20002","U","N","","Q","","NONE","","1583200173832985855","GREATER THAN","","Committee","C00709485","fec","C00709485"
"C00709493","STELLA2020","CURTIS, ELIZABETH","3109 WEST 50TH STREET","#126","MINNEAPOLIS","MN","55410","P","H","REP","Q","","NONE","H0MN05160","1583200173832786897","STELLA2020","REP","Committee","C00709493","fec","C00709493"
"C00709501","MAEBE A. GIRL FOR CONGRESS","SPRAGUE, CHLOE","PO BOX 2581","","TOLUCA LAKE","CA","91610","P","H","DEM","Q","","NONE","H0CA28174","1583200173832574291","MAEBE A. GIRL FOR CONGRESS","DEM","Committee","C00709501","fec","C00709501"
"C00709519","NICK COLVIN FOR CONGRESS","EVANS, DIANE","PO BOX 3356","","GRAND RAPIDS","MI","49501","P","H","DEM","Q","","NONE","H0MI03282","1583200173832162509","NICK COLVIN FOR CONGRESS","DEM","Committee","C00709519","fec","C00709519"
"C00709527","BADRUN FOR CONGRESS","GLIBOFF, HEIDI R","5907 175TH PLACE","STE PH","FRESH MEADOWS","NY","11365","P","H","DEM","Q","","NONE","H0NY14304","1583200173832667355","BADRUN FOR CONGRESS","DEM","Committee","C00709527","fec","C00709527"
"C00709535","CLINT CURTIS FOR CONGRESS","CURTIS, CLINT","7217 E COLONIAL DRIVE","STE 114","ORLANDO","FL","32807","P","H","DEM","Q","","NONE","H0FL06103","15832001738321551","CLINT CURTIS FOR CONGRESS","DEM","Committee","C00709535","fec","C00709535"
"C00709543","MILLENNIALS FOR PROGRESS","NORTHROP, ALEC CHARLES","926 2ND AVE SW","","TUMWATER","WA","98512","U","O","","Q","","","","1583200173832395047","MILLENNIALS FOR PROGRESS","","Committee","C00709543","fec","C00709543"
"C00709550","COMMITTEE TO ELECT KIM MANGONE FOR CONGRESS","PETTERSON, JAY","PO BOX 3293","","QUARTZ HILL","CA","93586","P","H","DEM","Q","","NONE","H0CA23167","1583200173832253040","COMMITTEE TO ELECT KIM MANGONE FOR CONGRESS","DEM","Committee","C00709550","fec","C00709550"
"C00709568","CLINERUSSELLFORPRESIDENT.COM","RUSSELL, CLINE HUNTER","2709 SPRINGLAKE CT.","","IRVING","TX","75060","P","P","DEM","Q","","NONE","P00012435","1583200173832762627","CLINERUSSELLFORPRESIDENT.COM","DEM","Committee","C00709568","fec","C00709568"
"C00709576","VAN TAYLOR VICTORY FUND","AMARAL, CARLOS","1900 PRESTON ROAD","#267 - PMB 229","PLANO","TX","75093","J","N","","Q","","NONE","","1583200173832919337","VAN TAYLOR VICTORY FUND","","Committee","C00709576","fec","C00709576"
"C00709584","GOMURPH.COM","BANKER, RAYMOND F MR III","707 LORE AVE","","WILMINGTON","DE","19809","P","H","REP","Q","","NONE","H8DE01044","1583200173833126805","GOMURPH.COM","REP","Committee","C00709584","fec","C00709584"
"C00709592","KESHAV GUPTA","GUPTA, KESHAV N GUPTA","10800 RIVERWOOD DR,","","POTOMAC,","MD","20854","J","S","","Q","","","","1583200173833315342","KESHAV GUPTA","","Committee","C00709592","fec","C00709592"
"C00709600","ANAMO (AMERICA NEEDS A MAKEOVER)","MICHEL POWELL","PO BOX 242","","DECATUR","GA","30031","P","P","DEM","Q","","","P80003916","158320017383350393","ANAMO (AMERICA NEEDS A MAKEOVER)","DEM","Committee","C00709600","fec","C00709600"
"C00709618","WHITE FOR CONGRESS","DARREN D WHITE","212 1/2 RIVERVIEW APT B","","BELLEVUE","IA","52031","P","H","REP","Q","","NONE","H0IA01190","1583200173833620246","WHITE FOR CONGRESS","REP","Committee","C00709618","fec","C00709618"
"C00709626","ELECT PANCHO VILLA FOR PRESIDENT","GALVAN, JESSEE MR","4253 DODY ST","","CORPUS CHRISTI","TX","78411","P","P","DEM","Q","","ELECT PANCHO VILLAFOR PRESIDENT","P00012385","1583200173833213391","ELECT PANCHO VILLA FOR PRESIDENT","DEM","Committee","C00709626","fec","C00709626"
"C00709634","NEXT SENATE PAC","HOWARD, TIMOTHY S","2733 SLATE CT","","SUPERIOR","CO","80027","U","O","","T","","","","1583200173833880159","NEXT SENATE PAC","","Committee","C00709634","fec","C00709634"
"C00709642","RUDY ATENCIO AND THE PEACE CAMPAIGN","JOHNSON, EDGAR","1398 NW CHILDS RD","","WHITE SALMON","WA","98672","P","H","DEM","Q","","NONE","H0WA03245","158320017383380933","RUDY ATENCIO AND THE PEACE CAMPAIGN","DEM","Committee","C00709642","fec","C00709642"
"C00709659","POTOMAC RISING","KILDEE, BRIAN","1806 SUMMIT AVE","SUITE 300","RICHMOND","VA","23230","U","V","","Q","","NONE","","1583200173833607383","POTOMAC RISING","","Committee","C00709659","fec","C00709659"
"C00709667","CAMPAIGN TO ELECT CELESTE WILLIAMS","WILLIAMS, LEE","PO BOX 5625","","BELLA VISTA","AR","72714","P","H","DEM","Q","","NONE","H0AR03105","1583200173833239467","CAMPAIGN TO ELECT CELESTE WILLIAMS","DEM","Committee","C00709667","fec","C00709667"
"C00709675","MAYOCK FOR SENATE","FREDERICK MAYOCK","83 YORKTOWN DRIVE","","SPRINGFIELD","MA","01108","P","S","UNK","Q","","","S0MA00174","1583200173833443111","MAYOCK FOR SENATE","UNK","Committee","C00709675","fec","C00709675"
"C00709683","DEANNA FOR CONGRESS","CURTIS, ELIZABETH","237 KEARNY ST #9008","","SAN FRANCISCO","CA","94108","P","H","REP","Q","","NONE","H0CA12137","1583200173833865263","DEANNA FOR CONGRESS","REP","Committee","C00709683","fec","C00709683"
"C00709691","NEW JOURNEY PAC, INC.","DATWYLER, THOMAS","1747 PENNSYLVANIA AVE, NW","SUITE 1000","WASHINGTON","DC","20006","U","O","","M","","","","1583200173833830737","NEW JOURNEY PAC, INC.","","Committee","C00709691","fec","C00709691"
"C00709709","FREEDOM RINGS EVERY DAY PAC","JUKUS, JOEL","4031 THICKET LANE","","HARRISBURG","PA","17110","D","N","","M","","","","1583200173833708937","FREEDOM RINGS EVERY DAY PAC","","Committee","C00709709","fec","C00709709"
"C00709725","VALUE IN ACTIONS","NDIP, MELISSA","18402 COUNTRY WALK DR","","KLEIN","TX","77379","U","N","","Q","","NONE","","1583200173833754550","VALUE IN ACTIONS","","Committee","C00709725","fec","C00709725"
"C00709741","HERO'S OF AMERICA ACTION COMMITTEE","JACKSON, RYAN","5461 S 3570 W","","TAYLORSVILLE","UT","84129","A","P","GRE","Q","","NONE","","1583200173833701642","HERO'S OF AMERICA ACTION COMMITTEE","GRE","Committee","C00709741","fec","C00709741"
"C00709758","JINEEA FOR CONGRESS","MEADOR, ANITA","41 STATE ST","","OSSINING","NY","10562","P","H","REP","Q","","NONE","H0NY14262","1583200173833640985","JINEEA FOR CONGRESS","REP","Committee","C00709758","fec","C00709758"
"C00709766","DURBIN CASTEN VICTORY FUND","NISSEN, MELISSA","918 PENNSYLVANIA AVE SE","","WASHINGTON","DC","20003","J","H","","Q","","","","1583200173833315256","DURBIN CASTEN VICTORY FUND","","Committee","C00709766","fec","C00709766"
"C00709774","STARKY FOR CONGRESS","TARDINO, VICTOR J JR","C/O V J TARDINO JR","18 CONTINENTAL COURT","RIDGEFIELD","CT","06877","P","H","DEM","Q","","NONE","","1583200173833840038","STARKY FOR CONGRESS","DEM","Committee","C00709774","fec","C00709774"
"C00709782","SCHWEIKERT-LESKO VICTORY COMMITTEE","MARTIN, STEVEN","PO BOX 30844","","BETHESDA","MD","20824","J","H","","Q","","","","1583200173833353976","SCHWEIKERT-LESKO VICTORY COMMITTEE","","Committee","C00709782","fec","C00709782"
"C00709790","CAMRON RA 2020","RA, CAMRON","610 SALEM AVE","","ELIZABETH","NJ","07208","P","P","IND","Q","","NONE","","15832001738335585","CAMRON RA 2020","IND","Committee","C00709790","fec","C00709790"
"C00709808","BRADY-SCHWEIKERT VICTORY COMMITTEE","MARTIN, STEVEN","PO BOX 30844","","BETHESDA","MD","20824","J","H","","T","","","","1583200173833393504","BRADY-SCHWEIKERT VICTORY COMMITTEE","","Committee","C00709808","fec","C00709808"
"C00709816","BOOZ ALLEN HAMILTON INC. PAC (BOOZ ALLEN PAC)","MCFARREN, TAMARA E.","901 15TH STREET, N.W.","SUITE 400","WASHINGTON","DC","20005","B","N","","M","C","","","15832001738334693","BOOZ ALLEN HAMILTON INC. PAC (BOOZ ALLEN PAC)","","Committee","C00709816","fec","C00709816"
"C00709824","MY COMMITTEE","BOLTHOUSE, TANI MARIE MRS","1718 NORTH ST","","STERLING","IL","61081","P","P","IND","Q","","NONE","P00012443","1583200173833265721","MY COMMITTEE","IND","Committee","C00709824","fec","C00709824"
"C00709832","JOHN HSU FOR CONGRESS","HSU, JOHN","219 W SHIRLEY AVE","","EDISON","NJ","08820","P","H","DEM","Q","","","H0NJ06214","1583200173833932177","JOHN HSU FOR CONGRESS","DEM","Committee","C00709832","fec","C00709832"
"C00709857","CLYDE BENSON OF THE PEOPLE","BENSON, DANNY CLYDE MR. II","209 LUCAS ST.","","HUNTLAND","TN","37345","P","S","REP","Q","","NONE","","1583200173833697045","CLYDE BENSON OF THE PEOPLE","REP","Committee","C00709857","fec","C00709857"
"C00709865","MELISSA WILSON-WILLIAMS CAMPAIGN","JONES, LINDA","11200 BROADWAY","STE. 2743","PEARLAND","TX","77584","P","H","DEM","Q","","NONE","H0TX09184","1583200173833372780","MELISSA WILSON-WILLIAMS CAMPAIGN","DEM","Committee","C00709865","fec","C00709865"
"C00709873","JEFFERSON","JEFFERSON, JRMAR","5200 QUICK","","ELK GROVE","CA","95757","P","H","DEM","Q","","NONE","H8CA06090","1583200173833952882","JEFFERSON","DEM","Committee","C00709873","fec","C00709873"
"C00709881","BECKWITH FOR CONGRESS","ELLIS, SHERRY","P.O. BOX 1506","","NOBLESVILLE","IN","46061","P","H","REP","Q","","NONE","H0IN05201","1583200173833465682","BECKWITH FOR CONGRESS","REP","Committee","C00709881","fec","C00709881"
"C00709899","SARA GIDEON FOR MAINE","LUNN, LISA MS.","PO BOX 812","","SOUTH FREEPORT","ME","04078","P","S","DEM","Q","","","S0ME00111","1583200173833248151","SARA GIDEON FOR MAINE","DEM","Committee","C00709899","fec","C00709899"
"C00709907","RILEY FOR SENATE 2020","FRANKLIN RILEY","801 BUCKEYE RD","","TUNNELTON","WV","26444","P","S","IND","T","","","S0WV00223","1583200173833373236","RILEY FOR SENATE 2020","IND","Committee","C00709907","fec","C00709907"
"C00709915","STAPLETON FOR MONTANA","LORNA KUNEY","PO BOX 1618","","HELENA","MT","59624","P","H","REP","Q","","","H4MT01033","1583200173833390869","STAPLETON FOR MONTANA","REP","Committee","C00709915","fec","C00709915"
"C00709923","FRIENDS OF JOE DOOLING","KUNEY, LORNA","PO BOX 1585","","HELENA","MT","596241585","P","H","REP","Q","","NONE","H0MT00108","15832001738335404","FRIENDS OF JOE DOOLING","REP","Committee","C00709923","fec","C00709923"
"C00709949","OM ALONE PAC","JOSHI, OM AJEYA","70 THREE LAKES DR.","","SAN ANTONIO","TX","78248","U","O","","T","","","","1583200173833465649","OM ALONE PAC","","Committee","C00709949","fec","C00709949"
"C00709956","NAMMO INC EMPLOYEE POLITICAL ACTION COMMITTEE","TONYA REGOLI","2000 14TH ST N #250","","ARLINGTON","VA","22201","U","N","","Q","C","NAMMO INC","","1583200173833230713","NAMMO INC EMPLOYEE POLITICAL ACTION COMMITTEE","","Committee","C00709956","fec","C00709956"
"C00709964","JOHN J FLYNN FOR US SENATE","JOHN J FLYNN","27 QUINTARD AVE","","NORWALK","CT","06854","P","S","REP","Q","","","S2CT00264","1583200173833153219","JOHN J FLYNN FOR US SENATE","REP","Committee","C00709964","fec","C00709964"
"C00709972","THE PEOPLE FOR PAUL SHELLY JR.","SHELLY, PAUL M MR. JR","625 HAZEL ST","","MCKEESPORT","PA","15132","P","P","IND","Q","","NONE","P00012617","1583200173833621330","THE PEOPLE FOR PAUL SHELLY JR.","IND","Committee","C00709972","fec","C00709972"
"C00709980","KELLER VICTORY COMMITTEE","JUKUS, JOEL","4031 THICKET LANE","","HARRISBURG","PA","17110","J","N","","Q","","NONE","","1583200173833411013","KELLER VICTORY COMMITTEE","","Committee","C00709980","fec","C00709980"
"C00709998","WOLVERINE VICTORY FUND","VOGEL, TARYN","PO BOX 2153","","PURCELLVILLE","VA","20134","J","N","","Q","","NONE","","1583200173833716715","WOLVERINE VICTORY FUND","","Committee","C00709998","fec","C00709998"
"C00710004","EVA WORKS POLTICAL ACTION COMMITEE","JONES, ALICE M.","805 S GLYNN ST.,STE 127-185","","FAYETTEVILLE","GA","30214","U","N","","Q","","NONE","","1583200173834385199","EVA WORKS POLTICAL ACTION COMMITEE","","Committee","C00710004","fec","C00710004"
"C00710012","THE COMMITTEE TO ELECT MAHMOUD MAHMOUD","MAHMOUD, MAHMOUD","PO BOX 3331","","GUTTENBERG","NJ","07093","P","H","DEM","Q","","NONE","H8NJ08098","1583200173834747661","THE COMMITTEE TO ELECT MAHMOUD MAHMOUD","DEM","Committee","C00710012","fec","C00710012"
"C00710020","AMERICANS FOR NAZZARAE","COLLINS, WILLIAM","1904 COPELAND ST APT. E","","ANNAPOLIS","MD","21401","P","P","DEM","Q","","NONE","P00012393","158320017383489580","AMERICANS FOR NAZZARAE","DEM","Committee","C00710020","fec","C00710020"
"C00710038","BRAVE NEW FILMS SUPER PAC","SMITH, DEVIN","10510 CULVER BLVD.","","CULVER CITY","CA","90232","U","O","","Q","","NONE","","1583200173834458546","BRAVE NEW FILMS SUPER PAC","","Committee","C00710038","fec","C00710038"
"C00710046","JUAN M BUENROSTRO FOR PRESIDENT","JUAN M BUENROSTRO","301 STANDIFORD AVE APT 81","","MODESTO","CA","95350","P","P","DEM","Q","","","P00012476","1583200173834525009","JUAN M BUENROSTRO FOR PRESIDENT","DEM","Committee","C00710046","fec","C00710046"
"C00710053","FRIENDS OF JOHN FLORA","FLORA, JOHN J MR.","65 CHERRY STREET","","JERSEY CITY","NJ","07305","P","H","DEM","Q","","NONE","H0NJ10190","1583200173834472473","FRIENDS OF JOHN FLORA","DEM","Committee","C00710053","fec","C00710053"
"C00710061","CENTRAL MICHIGAN CONSERVATIVE LEADERSHIP","MOORE, RENAE","201 TOWNSEND ST STE 900","","LANSING","MI","48933","U","N","","T","","","","158320017383453509","CENTRAL MICHIGAN CONSERVATIVE LEADERSHIP","","Committee","C00710061","fec","C00710061"
"C00710087","MICHAEL BUNKER FOR MAINE","BUNKER, MICHAEL PHILLIP MR","194 GRIFFIN ROAD APT 405","","BANGOR","ME","04401","P","S","DEM","T","","","S0ME00061","1583200173834799433","MICHAEL BUNKER FOR MAINE","DEM","Committee","C00710087","fec","C00710087"
"C00710095","SHANNON HAZZARD FOR PRESIDENT","HAZZARD, NOAH M HAZZARD","605 CROSSPOINT DR","","NEW BRAUNFELS","TX","78130","P","P","DEM","Q","","NONE","P00012484","1583200173834158903","SHANNON HAZZARD FOR PRESIDENT","DEM","Committee","C00710095","fec","C00710095"
"C00710103","NANCY MACE FOR CONGRESS","KILGORE, PAUL","295 SEVEN FARMS DRIVE","SUITE C-186","CHARLESTON","SC","29492","P","H","REP","Q","","CONSERVATIVE SQUAD","H0SC01394","1583200173834599540","NANCY MACE FOR CONGRESS","REP","Committee","C00710103","fec","C00710103"
"C00710111","JACQUELINE TSENG FOR CONGRESS","MARSTON, CHRIS","3780 OLD NORCROSS RD","SUITE 103  PMB #280","DULUTH","GA","30096","P","H","REP","Q","","NONE","H0GA07315","1583200173834112676","JACQUELINE TSENG FOR CONGRESS","REP","Committee","C00710111","fec","C00710111"
"C00710129","JON HOLLIS 4 CONGRESS","HOLLIS, JON","4447 N CENTRAL EXPRESSWAY","SUITE 110 #119","DALLAS","TX","75205","P","H","REP","Q","","NONE","H0TX32103","1583200173834299809","JON HOLLIS 4 CONGRESS","REP","Committee","C00710129","fec","C00710129"
"C00710137","MASSACHUSETTS SENATE VICTORY 2020","MATTHEWS, LAURA","120 MARYLAND AVE NE","","WASHINGTON","DC","20002","J","N","","Q","","NONE","","158320017383488468","MASSACHUSETTS SENATE VICTORY 2020","","Committee","C00710137","fec","C00710137"
"C00710145","DEMOCRATIC ACTION COMMITTEE","ONG, ALASTAIR","340 WEST 42ND STREET","554","NEW YORK","NY","10108","U","O","","Q","","NONE","","1583200173834837583","DEMOCRATIC ACTION COMMITTEE","","Committee","C00710145","fec","C00710145"
"C00710152","GEOFF YOUNG FOR KENTUCKY","GEOFFREY M YOUNG","454 KIMBERLY PL","","LEXINGTON","KY","405032807","P","H","REP","Q","","","H4KY06163","1583200173834706496","GEOFF YOUNG FOR KENTUCKY","REP","Committee","C00710152","fec","C00710152"
"C00710160","AMERICAN ALLIANCE FOR DISABLED CHILDREN PAC","SLUTSKY, MICHAEL","15255 S 94TH AVE.","","ORLAND PARK","IL","60462","U","O","","Q","","NONE","","1583200173834376605","AMERICAN ALLIANCE FOR DISABLED CHILDREN PAC","","Committee","C00710160","fec","C00710160"
"C00710178","HONORING AMERICAN LAW ENFORCEMENT PAC (AKA HALE PAC)","HUGH, CAMERON","1300 PENNSYLVANIA AVE. NW 190 730","","WASHINGTON","DC","20004","U","O","","Q","","NONE","","1583200173834898122","HONORING AMERICAN LAW ENFORCEMENT PAC (AKA HALE PAC)","","Committee","C00710178","fec","C00710178"
"C00710186","ROBERT THOMAS","FLOYD, TOMMIE","329 ELLIS LANE","","WEST COLUMBIA","TX","77486","P","H","DEM","Q","","NONE","H0TX14184","1583200173834743730","ROBERT THOMAS","DEM","Committee","C00710186","fec","C00710186"
"C00710194","WINTERS 2020","WINTERS, ANTWAIN D. MR WINTERS","4517 EAST 56TH STREET","","KANSAS CITY","MO","64130","A","H","NPP","Q","","NONE","H0MO05190","1583200173834373123","WINTERS 2020","NPP","Committee","C00710194","fec","C00710194"
"C00710202","SPARK PAC","KYRIACOPOULOS, JANICA","PO BOX 65322","","WASHINGTON","DC","20035","D","N","","Q","","FINKENAUER","","1583200173834745192","SPARK PAC","","Committee","C00710202","fec","C00710202"
"C00710236","ALLIANCE PARTY OF IDAHO","CARANNANTE, NICHOLAS GENNARO CARANNANTE","515 E 50TH ST","APT A305","GARDEN CITY","ID","83714","U","N","","Q","","NONE","","1583200173834777987","ALLIANCE PARTY OF IDAHO","","Committee","C00710236","fec","C00710236"
"C00710244","FREEDOM DIVIDEND PAC","MORROW, WILLIAM","2200 WILSON BLVD, SUITE 102-554","","ARLINGTON","VA","22201","U","V","","Q","","NONE","","1583200173834748113","FREEDOM DIVIDEND PAC","","Committee","C00710244","fec","C00710244"
"C00710251","AMERICA FIRST AGENDA PAC","RIESCO, JOSE A.","2600 S. DOUGLAS ROAD","SUITE 900","CORAL GABLES","FL","33134","U","N","","Q","","NONE","","158320017383476890","AMERICA FIRST AGENDA PAC","","Committee","C00710251","fec","C00710251"
"C00710269","PARTYPARTY","GAVEY, JOSEPH H.","819 N 34TH ST","","OMAHA","NE","68131","P","P","DEM","Q","","NONE","P00012526","1583200173834558678","PARTYPARTY","DEM","Committee","C00710269","fec","C00710269"
"C00710277","LONDYN PAC","ALDERMAN, JULIE","3102 KINGS COURT","APT E","RALEIGH","NC","27606","U","N","","Q","","NONE","","1583200173834166517","LONDYN PAC","","Committee","C00710277","fec","C00710277"
"C00710285","VI TRAN FOR CONGRESS","TRAN, VI","305 HIGH ST","UNIT 202","MORGANTOWN","WV","26505","P","H","DEM","T","","","","1583200173834777111","VI TRAN FOR CONGRESS","DEM","Committee","C00710285","fec","C00710285"
"C00710293","JUDGE ROY MOORE FOR US SENATE","MCCONNELL, CYNTHIA L","PO BOX 9","","GALLANT","AL","35972","P","S","REP","Q","","NONE","S0AL00297","1583200173834881520","JUDGE ROY MOORE FOR US SENATE","REP","Committee","C00710293","fec","C00710293"
"C00710301","THE PEOPLE FOR ORION METZGER","METZGER, ORION PAIGE","529 LAS TUNAS AVE","","ARCADIA","CA","91007","P","H","DEM","Q","","NONE","H0CA40112","1583200173834118437","THE PEOPLE FOR ORION METZGER","DEM","Committee","C00710301","fec","C00710301"
